Ereignis-Nr,xcoord,ycoord,label,alti,slope,aspect,bulk_density,sand,usda_classes,silt,clay,coarse_fragments,avail_water_capacity,land_cover,tree_cover_density,obs_period_max,saturated_water_content,alpha_mrc,n_mrc
nonls_event_311,9.003862380981445,46.221641540527344,0,940.1,29.381435,159.41132,1.164662,32.802795,9.0,43.539787,23.65742,25.735783,0.11583355,23.0,72.0,183.33737,5347.0,157.0,12670.0
nonls_event_312,10.077345848083496,46.61661911010742,0,2248.5,23.819727,342.41458,1.2540904,42.87935,9.0,40.052757,17.067894,33.271046,0.11138694,32.0,0.0,82.719795,5400.0,175.0,13040.0
nonls_event_313,9.148106575012207,46.269100189208984,0,968.0,24.609682,121.472855,1.2413975,46.56929,9.0,31.659195,21.771515,26.670664,0.09569545,23.0,85.0,177.42229,5436.0,160.0,12779.0
nonls_event_314,8.95911979675293,46.40135955810547,0,931.7,44.128895,77.63609,1.2130684,48.881847,9.0,31.567345,19.55081,23.360996,0.102201216,25.0,79.0,205.502,5612.0,177.0,12914.0
nonls_event_315,7.191461086273193,47.1688232421875,0,1184.3,20.013065,149.53644,0.99662876,38.50105,6.0,33.07776,28.421188,21.516043,0.1308708,25.0,0.0,91.28916,5690.0,124.0,12430.0
nonls_event_316,7.657249450683594,46.0581169128418,0,2868.3,19.613743,155.03209,1.349496,27.125221,9.0,50.865814,22.008966,26.05791,0.12823354,31.0,0.0,70.91264,5622.0,253.0,13362.0
nonls_event_317,7.658585071563721,46.33140563964844,0,1637.3,22.743866,174.29866,1.2684807,52.74668,9.0,28.606102,18.647217,28.827227,0.106213965,29.0,0.0,88.400475,5276.0,153.0,12781.0
nonls_event_318,9.109374046325684,46.243682861328125,0,576.1,26.303696,185.16115,1.2681227,38.44612,6.0,33.60012,27.953756,32.733196,0.10448784,23.0,76.0,173.96194,5111.0,140.0,12526.0
nonls_event_319,10.37718677520752,46.70501708984375,0,2558.9,31.604763,194.59581,1.0625176,44.031254,8.0,42.25446,13.714286,38.598427,0.08667002,32.0,0.0,74.872055,5392.0,173.0,13045.0
nonls_event_320,7.225184917449951,46.37976837158203,0,1940.0,37.36182,270.98227,1.0481857,36.369705,6.0,39.1424,24.487896,29.230865,0.10344079,27.0,73.0,88.50145,5643.0,166.0,12881.0
nonls_event_321,9.470986366271973,46.64046096801758,0,1487.3,33.676468,219.47174,1.1041899,51.326042,9.0,31.265053,17.408903,30.052042,0.1044847,24.0,83.0,90.2107,5689.0,178.0,13447.0
nonls_event_322,7.729037761688232,46.439598083496094,0,1747.1,33.602924,354.90216,1.332751,43.283157,6.0,39.625397,17.091444,22.084246,0.12006498,24.0,52.0,74.73723,5525.0,204.0,13433.0
nonls_event_323,9.349781036376953,46.94411849975586,0,2235.7,46.608986,8.651842,1.128002,42.57015,9.0,35.838448,21.591404,38.25002,0.089661665,32.0,0.0,85.88129,5518.0,162.0,12894.0
nonls_event_324,9.652626991271973,46.711090087890625,0,2047.0,40.00891,77.01137,1.1498991,50.98809,9.0,35.06797,13.943936,26.816261,0.09057257,31.0,0.0,92.20441,5618.0,151.0,12836.0
nonls_event_325,7.184449195861816,46.18115234375,0,732.3,33.992374,94.12365,1.2548426,49.063354,9.0,30.31321,20.623436,27.652803,0.09987259,15.0,0.0,72.97506,4958.0,134.0,12294.0
nonls_event_326,7.574776649475098,47.30625534057617,0,876.6,20.902948,130.19705,1.1397737,43.397385,6.0,33.59691,23.00571,14.688432,0.11941812,25.0,91.0,88.04663,5362.0,121.0,12458.0
nonls_event_327,9.560136795043945,46.4571418762207,0,2465.0,20.362957,230.62148,1.1162205,44.12017,9.0,37.89572,17.984106,26.605488,0.11811241,26.0,0.0,100.15972,5706.0,153.0,12839.0
nonls_event_328,7.539383411407471,46.499881744384766,0,1950.4,41.440136,52.282993,1.157164,42.266582,1.0,39.43921,18.294209,32.27934,0.107860506,26.0,0.0,90.489975,5620.0,161.0,12809.0
nonls_event_329,7.252564430236816,46.69309616088867,0,1270.6,27.37862,235.00455,0.98544544,34.173065,9.0,39.82139,26.005548,20.782526,0.11557181,24.0,91.0,84.63545,5761.0,165.0,12905.0
nonls_event_330,6.883606433868408,46.21039581298828,0,1423.2,35.43199,115.06143,0.9564708,40.872375,6.0,35.746338,23.381287,21.1821,0.11573897,25.0,62.0,71.91146,5461.0,161.0,12820.0
nonls_event_331,9.324738502502441,46.92005157470703,0,1796.3,33.864655,314.80386,1.2733606,45.991913,9.0,35.32869,18.679401,14.87111,0.09872644,27.0,62.0,85.312874,5473.0,166.0,13002.0
nonls_event_332,9.235254287719727,46.950191497802734,0,2289.5,36.648724,242.00916,1.100438,49.814316,8.0,34.780876,15.404811,30.002974,0.09405994,26.0,0.0,117.10942,5641.0,165.0,12982.0
nonls_event_333,10.412246704101562,46.74010467529297,0,2661.1,31.271425,83.51352,1.1574149,37.4197,8.0,46.014854,16.565447,28.351618,0.112752184,31.0,0.0,73.51433,5363.0,171.0,12894.0
nonls_event_334,9.011207580566406,46.13031768798828,0,911.8,34.458656,218.69739,1.024184,40.54979,6.0,37.48738,21.962828,19.956507,0.12489941,25.0,70.0,164.97778,5394.0,141.0,12524.0
nonls_event_335,8.051583290100098,46.29519271850586,0,1386.6,25.94423,297.7198,1.0578836,43.158405,9.0,31.394455,25.447136,28.24102,0.11596357,24.0,76.0,95.921265,5531.0,182.0,13096.0
nonls_event_336,9.199860572814941,46.97245788574219,0,1806.3,31.551838,182.15231,1.0593816,42.315804,6.0,39.10446,18.579733,26.72797,0.08286358,29.0,88.0,124.80266,5791.0,175.0,12982.0
nonls_event_337,9.407879829406738,46.90115737915039,0,2112.9,35.841404,129.74605,1.2059157,48.438362,6.0,33.61428,17.94736,43.742157,0.10161276,32.0,0.0,96.028336,5704.0,172.0,12995.0
nonls_event_338,8.55977725982666,46.94501876831055,0,1559.3,32.083286,143.7573,1.0190027,39.643787,6.0,37.161522,23.19469,34.813534,0.10616077,18.0,0.0,97.94783,5852.0,152.0,12748.0
nonls_event_339,7.8398919105529785,46.23558807373047,0,1639.8,45.36387,80.62883,1.0635908,37.569412,9.0,38.697414,23.733173,23.673101,0.1173753,29.0,48.0,64.46015,5432.0,166.0,12960.0
nonls_event_340,8.196161270141602,46.768898010253906,0,1921.7,15.031047,23.989246,1.0604916,51.252426,9.0,31.373955,17.373617,28.568542,0.10790634,26.0,0.0,78.0175,5869.0,173.0,12964.0
nonls_event_341,10.06499195098877,46.766422271728516,0,2546.5,24.111898,145.47818,1.1189928,35.366188,9.0,43.05569,21.578121,29.412418,0.11597625,32.0,0.0,71.06482,5316.0,162.0,12966.0
nonls_event_342,7.996490478515625,46.67397689819336,0,2539.2,50.577435,304.25055,1.2026047,42.29429,9.0,40.717384,16.988325,34.542973,0.09235637,31.0,0.0,72.73531,5628.0,163.0,12920.0
nonls_event_343,9.72040843963623,47.01384735107422,0,1781.6,34.36388,174.9408,1.0418075,46.38761,8.0,32.593994,21.018396,28.011026,0.103702195,26.0,0.0,88.80911,5626.0,155.0,12692.0
nonls_event_344,9.105367660522461,46.652381896972656,0,1452.4,43.50568,316.49686,1.0024182,40.391182,6.0,37.680023,21.928797,22.705833,0.11956888,24.0,59.0,96.83482,5644.0,163.0,12936.0
nonls_event_345,7.264250755310059,46.56330871582031,0,1928.4,27.647572,129.56696,1.0618249,46.842133,6.0,36.94915,16.20872,33.394127,0.11256279,32.0,0.0,91.39499,5831.0,161.0,12867.0
nonls_event_346,7.433537483215332,46.443199157714844,0,1504.9,17.528318,75.53425,0.9557422,20.772415,6.0,46.5301,32.697483,28.94759,0.13273385,18.0,0.0,72.43376,5695.0,167.0,12857.0
nonls_event_347,8.958786010742188,46.34085464477539,0,453.0,17.644093,61.55579,1.2602544,34.913147,9.0,46.049267,19.037586,22.766281,0.09819347,23.0,81.0,211.04549,5274.0,160.0,12624.0
nonls_event_348,7.570436000823975,46.318359375,0,655.7,21.582506,185.40765,1.1562381,47.944466,9.0,29.005447,23.050085,35.014393,0.09644195,32.0,0.0,73.69322,4938.0,148.0,12446.0
nonls_event_349,8.719380378723145,46.577030181884766,0,2654.1,21.061983,284.80267,1.2239497,27.73864,9.0,51.13333,21.128027,22.938473,0.1226794,31.0,0.0,174.08128,5724.0,215.0,13602.0
nonls_event_350,7.534040927886963,46.16225814819336,0,2786.9,40.2711,195.61998,1.1998461,38.401802,9.0,45.558105,16.040094,31.053673,0.120301224,31.0,0.0,64.53883,5598.0,182.0,13131.0
nonls_event_351,8.972142219543457,46.00593185424805,0,363.3,30.020073,260.28064,1.2929933,25.579971,8.0,48.403088,26.016941,14.722038,0.09552349,2.0,46.0,152.42163,4897.0,132.0,12267.0
nonls_event_352,8.733404159545898,46.1541633605957,0,685.2,37.347076,155.02869,1.2690797,34.824677,6.0,42.767284,22.40804,20.39553,0.10885176,23.0,82.0,187.8397,5106.0,135.0,12460.0
nonls_event_353,10.239954948425293,46.858642578125,0,2740.5,35.50283,319.0457,1.2874552,39.472107,9.0,39.636765,20.89113,33.414726,0.10104642,31.0,0.0,69.71667,5665.0,178.0,13214.0
nonls_event_354,7.761425971984863,46.11277389526367,0,2366.0,31.007574,164.35614,1.2156924,29.590088,8.0,49.268402,21.141512,33.3485,0.13823918,32.0,0.0,69.19331,5444.0,175.0,12924.0
nonls_event_355,7.406157970428467,46.10580062866211,0,1932.6,27.532347,256.12723,1.1388372,43.02266,9.0,40.617943,16.359396,20.628344,0.11229619,24.0,84.0,55.472412,5549.0,212.0,13403.0
nonls_event_356,8.417536735534668,46.78599166870117,0,2355.5,28.985882,296.41467,1.364733,36.303127,8.0,45.071995,18.624878,36.40831,0.101385154,26.0,0.0,98.69535,5558.0,195.0,13510.0
nonls_event_357,9.085000038146973,46.76484680175781,0,1203.3,27.74703,172.67105,0.9394297,51.123474,6.0,27.05397,21.822556,14.741521,0.12640199,18.0,90.0,108.19087,5329.0,118.0,12431.0
nonls_event_358,8.923392295837402,47.149478912353516,0,1078.9,29.83681,284.2632,1.105807,30.067108,9.0,41.68828,28.244614,20.183825,0.116991244,25.0,94.0,113.36373,5570.0,130.0,12542.0
nonls_event_359,10.175178527832031,46.68477249145508,0,2099.5,24.168009,215.51338,1.1737041,48.073895,12.0,37.174423,14.751681,24.8963,0.101839386,24.0,75.0,69.954094,5497.0,200.0,13286.0
nonls_event_360,8.810200691223145,47.15217971801758,0,1072.6,21.018415,329.24588,1.0346861,30.790565,9.0,42.838715,26.37072,19.267687,0.122829735,24.0,93.0,111.91484,5769.0,165.0,12929.0
nonls_event_361,8.162772178649902,46.48750686645508,0,3123.3,34.469246,135.03723,1.2613899,23.674484,9.0,54.632015,21.6935,38.408535,0.12070082,31.0,0.0,102.13824,5750.0,215.0,13473.0
nonls_event_362,8.546754837036133,46.59052658081055,0,2335.3,34.07373,75.97418,1.1037146,24.659004,9.0,56.6585,18.682497,32.819317,0.09004493,32.0,0.0,108.73297,5556.0,217.0,13486.0
nonls_event_363,7.281947612762451,46.646759033203125,0,1550.5,35.44055,34.97269,1.0199308,33.3461,9.0,39.511772,27.14213,20.293089,0.12664373,24.0,47.0,87.01694,5770.0,157.0,12884.0
nonls_event_364,7.292298316955566,46.16878128051758,0,1838.4,31.58907,19.792118,1.0879592,35.548355,6.0,35.89093,28.560719,33.368855,0.115470774,24.0,74.0,72.3918,5590.0,187.0,13330.0
nonls_event_365,7.8285393714904785,46.64968490600586,0,1485.9,30.141901,103.56579,1.0463576,40.608894,6.0,37.42865,21.962456,25.970886,0.11945853,24.0,72.0,69.913864,5712.0,150.0,12837.0
nonls_event_366,7.248891353607178,46.57522964477539,0,1423.7,38.58073,94.78164,1.0575306,39.398674,6.0,38.84728,21.754047,29.835167,0.118094005,26.0,0.0,91.6736,5779.0,160.0,12907.0
nonls_event_367,10.092037200927734,46.741905212402344,0,1719.9,43.652294,274.61377,1.1297717,51.136375,12.0,34.230476,14.63315,28.380348,0.10881573,24.0,79.0,69.82751,5500.0,186.0,13345.0
nonls_event_368,7.850242614746094,46.871463775634766,0,1209.3,48.247334,231.95656,0.9741468,41.820858,6.0,33.89044,24.288704,16.377432,0.116997615,24.0,64.0,108.94615,5672.0,134.0,12591.0
nonls_event_369,10.293712615966797,46.71176528930664,0,2121.9,36.38766,320.65717,1.2113398,45.03901,9.0,42.488777,12.472213,26.066679,0.0891094,27.0,69.0,73.9164,5510.0,168.0,13105.0
nonls_event_370,8.269285202026367,47.48057556152344,0,497.1,33.145287,33.280365,1.3379984,26.99199,8.0,45.043446,27.964565,24.556797,0.10948649,25.0,75.0,118.41774,5153.0,101.0,12053.0
nonls_event_371,9.973503112792969,46.63483810424805,0,2124.8,32.381252,55.638294,1.1046789,40.423717,8.0,46.357548,13.218734,28.16994,0.08741185,24.0,68.0,76.09502,5411.0,162.0,13097.0
nonls_event_372,6.959401607513428,46.04619598388672,0,1588.4,24.28207,333.4301,1.0957822,51.787308,6.0,30.359146,17.85355,29.915487,0.098196626,24.0,73.0,65.99571,5565.0,172.0,13280.0
nonls_event_373,9.148774147033691,46.22029113769531,0,706.2,23.907776,240.2002,1.1862185,24.303879,9.0,48.313435,27.382687,28.853537,0.12549357,23.0,83.0,181.3416,5429.0,157.0,12698.0
nonls_event_374,9.12940788269043,46.35952377319336,0,1057.1,27.392647,271.46115,1.1090901,50.683075,9.0,29.041397,20.275526,21.763437,0.08341833,18.0,89.0,158.76865,5792.0,180.0,13073.0
nonls_event_375,7.649235725402832,46.48908233642578,0,1794.3,28.549295,29.258768,1.2315058,42.39096,6.0,40.377567,17.231472,26.054516,0.116864584,26.0,36.0,79.82838,5710.0,167.0,12909.0
nonls_event_376,8.888333320617676,46.438472747802734,0,2194.8,43.05199,254.39195,1.1731848,51.214508,6.0,33.208023,15.577471,24.128548,0.08938558,32.0,0.0,201.10512,5742.0,198.0,13187.0
nonls_event_377,7.610169887542725,46.56690979003906,0,1369.3,30.783743,118.68942,1.1004833,43.1323,9.0,32.08407,24.78363,23.829527,0.11719117,18.0,79.0,74.152985,5548.0,139.0,12479.0
nonls_event_378,9.696368217468262,47.04938507080078,0,2410.5,52.75944,208.18066,1.0860685,41.27641,9.0,38.315506,20.408085,42.2177,0.10820932,31.0,0.0,90.67144,5646.0,160.0,12883.0
nonls_event_379,9.703713417053223,46.765071868896484,0,2560.9,13.18308,150.67358,1.1606524,38.870537,8.0,38.928337,22.201124,28.852207,0.09903076,31.0,0.0,99.40561,5364.0,156.0,12822.0
nonls_event_380,8.991507530212402,45.967918395996094,0,1262.8,41.925243,246.30206,1.2348522,34.020683,9.0,41.10325,24.87607,24.430723,0.114407815,23.0,50.0,144.55588,5296.0,123.0,12289.0
nonls_event_381,9.371818542480469,46.74910354614258,0,1640.8,34.202934,198.65067,1.0866076,58.461777,9.0,25.485847,16.052378,38.046715,0.10111855,24.0,74.0,93.69009,5714.0,167.0,13057.0
nonls_event_382,7.629201889038086,46.628990173339844,0,2099.3,32.23213,182.65106,1.3037814,44.37039,6.0,37.759407,17.870201,30.24637,0.10254355,32.0,0.0,82.081764,5736.0,158.0,12808.0
nonls_event_383,7.1761016845703125,45.93980407714844,0,2668.4,16.305141,241.80899,1.1192586,42.544895,9.0,39.907223,17.547882,23.744087,0.10985003,31.0,0.0,58.411957,5556.0,209.0,13328.0
nonls_event_384,8.144407272338867,46.72683334350586,0,935.7,36.779175,65.25674,1.0557632,43.668873,9.0,36.00013,20.330997,24.87072,0.10672714,25.0,88.0,77.49209,5711.0,150.0,12770.0
nonls_event_385,7.930044651031494,46.343326568603516,0,2054.2,32.041214,118.00358,1.1695305,39.978348,6.0,40.715572,19.30608,39.837193,0.108115725,32.0,0.0,67.86641,5591.0,174.0,13037.0
nonls_event_386,8.897682189941406,47.34381866455078,0,958.3,21.2238,13.276555,0.99410385,32.3283,9.0,43.06656,24.605139,15.163505,0.11443417,25.0,69.0,92.463455,5660.0,128.0,12571.0
nonls_event_387,9.262633323669434,47.131710052490234,0,742.2,33.043304,201.71384,1.249309,45.951183,9.0,33.042007,21.006805,29.67354,0.10952348,23.0,92.0,97.63166,5503.0,141.0,12603.0
nonls_event_388,9.80388355255127,46.52889633178711,0,2764.1,35.25598,163.20737,1.1875572,37.17819,9.0,45.71663,17.105183,39.53661,0.11346533,31.0,0.0,93.26493,5627.0,193.0,13178.0
nonls_event_389,9.247941970825195,46.31386184692383,0,1752.7,24.878183,32.087353,1.1783712,48.044563,9.0,27.992142,23.963293,39.87774,0.1038365,24.0,58.0,157.4144,5625.0,176.0,13270.0
nonls_event_390,8.450592041015625,46.63663864135742,0,2245.7,36.063995,87.43738,1.3299087,30.215843,8.0,49.92451,19.859646,32.24557,0.12086915,31.0,0.0,117.76869,5682.0,215.0,13493.0
nonls_event_391,7.476276397705078,46.0781364440918,0,2325.9,25.910654,129.66891,1.2464838,38.309563,9.0,46.239517,15.450919,35.464806,0.09726053,26.0,0.0,73.14625,5668.0,169.0,12898.0
nonls_event_392,9.223901748657227,47.379581451416016,0,759.2,34.844086,176.55786,1.0207326,26.86428,8.0,47.145424,25.990297,13.207314,0.114828676,25.0,100.0,119.65812,5468.0,113.0,12397.0
nonls_event_393,8.11635971069336,46.76664733886719,0,1496.5,32.741234,103.35104,1.0269829,49.622433,6.0,31.671547,18.706018,27.817936,0.1104206,25.0,0.0,71.557846,5797.0,149.0,12679.0
nonls_event_394,9.303035736083984,46.69601821899414,0,1952.1,26.584616,107.528885,1.0722669,49.201717,6.0,35.749542,15.04874,27.532475,0.09311136,26.0,0.0,85.06343,5686.0,141.0,12765.0
nonls_event_395,9.126069068908691,46.37864303588867,0,1136.7,37.04808,83.70792,1.1603224,47.009853,6.0,37.250023,15.740123,23.21082,0.11026164,24.0,92.0,163.4337,5748.0,196.0,13192.0
nonls_event_396,8.341407775878906,46.49808120727539,0,1700.3,48.269028,44.241062,1.1162816,45.78904,6.0,39.643494,14.567465,24.266462,0.11360625,24.0,85.0,106.511154,5762.0,213.0,13350.0
nonls_event_397,7.926705360412598,46.13481903076172,0,1712.2,35.658848,50.76855,1.0645123,39.263073,6.0,43.285843,17.451084,27.656664,0.10643959,24.0,69.0,64.09669,5660.0,185.0,13306.0
nonls_event_398,8.413195610046387,46.86561584472656,0,1983.7,40.276417,295.9115,1.1795093,34.219376,6.0,38.71357,27.067055,31.695824,0.10800354,26.0,0.0,94.65962,5756.0,176.0,13103.0
nonls_event_399,7.229859352111816,46.573883056640625,0,2068.6,44.367577,228.34811,1.0736513,41.073776,6.0,37.313965,21.61226,34.778347,0.1352228,26.0,0.0,90.17258,5655.0,148.0,12755.0
nonls_event_400,9.217556953430176,46.399559020996094,0,1200.3,33.865723,34.72278,1.2654712,49.32865,9.0,32.141815,18.52953,27.26721,0.10733734,24.0,83.0,165.31099,5772.0,204.0,13360.0
nonls_event_401,9.166804313659668,47.09639358520508,0,1331.9,24.937935,305.13354,1.0179754,40.428673,6.0,37.165047,22.406279,24.050915,0.114224076,29.0,86.0,91.404434,5786.0,156.0,12962.0
nonls_event_402,7.63754940032959,46.632137298583984,0,1990.5,48.906857,85.18105,1.2947748,45.575935,6.0,35.828583,18.595482,31.37416,0.102153406,32.0,0.0,82.20172,5684.0,164.0,12875.0
nonls_event_403,9.147439002990723,46.30733871459961,0,2353.2,46.41569,251.02043,1.2381135,45.676514,9.0,36.374954,17.948534,25.299341,0.11073854,32.0,0.0,168.74045,5791.0,192.0,13100.0
nonls_event_404,6.558723449707031,46.91780090332031,0,1012.0,46.32171,115.801575,0.93338007,32.691406,6.0,41.47342,25.835176,25.930323,0.12469457,25.0,83.0,94.49269,5517.0,116.0,12302.0
nonls_event_405,9.512723922729492,46.40541076660156,0,2402.3,30.519394,283.14117,1.1518067,34.991524,9.0,49.078533,15.929944,35.860363,0.09005995,26.0,0.0,102.88174,5552.0,159.0,13069.0
nonls_event_406,7.381115436553955,46.115474700927734,0,2322.2,29.548117,51.336197,1.2500931,34.927963,9.0,45.69451,19.377523,24.337286,0.09701291,27.0,0.0,50.639076,5569.0,204.0,13260.0
nonls_event_407,9.455626487731934,46.621116638183594,0,1671.8,30.852858,249.15868,1.1204696,65.77222,9.0,21.03627,13.191513,34.030178,0.11367034,31.0,69.0,92.19328,5681.0,167.0,13011.0
nonls_event_408,9.09167766571045,46.98955154418945,0,865.3,33.388443,286.51187,1.0550393,46.095596,9.0,32.946877,20.95753,21.30166,0.11060559,25.0,100.0,116.85948,5558.0,144.0,12737.0
nonls_event_409,7.7787885665893555,46.43757247924805,0,2916.5,24.866987,150.9626,1.282738,33.757957,9.0,45.750443,20.491602,27.744324,0.10958469,31.0,0.0,69.81323,5652.0,200.0,13133.0
nonls_event_410,9.310714721679688,46.56533432006836,0,1910.9,34.318707,213.52954,1.1431841,39.159187,9.0,40.894127,19.946688,44.21033,0.10740602,26.0,0.0,107.44334,5787.0,167.0,13044.0
nonls_event_411,8.932073593139648,46.23086166381836,0,2090.8,26.03438,161.9361,1.1529311,50.382164,8.0,34.410156,15.207684,20.909904,0.08584737,26.0,0.0,204.43964,5561.0,184.0,12994.0
nonls_event_412,9.953469276428223,46.41598129272461,0,2986.8,25.424082,182.25479,1.3024572,31.858597,9.0,45.755005,22.3864,37.28912,0.11832369,31.0,0.0,83.16662,5545.0,192.0,13187.0
nonls_event_413,9.978845596313477,46.51899719238281,0,2262.9,16.045547,113.20482,1.181192,41.000122,8.0,46.084465,12.915414,26.343618,0.09150662,26.0,0.0,83.67799,5502.0,171.0,13099.0
nonls_event_414,8.96279239654541,46.50100326538086,0,1157.6,29.555035,168.11766,1.1712972,36.43457,9.0,32.392715,31.17271,18.03725,0.12481873,25.0,76.0,196.32603,5570.0,160.0,12622.0
nonls_event_415,7.786802291870117,46.79948806762695,0,1263.6,21.757874,123.25556,1.0313814,37.59807,9.0,37.857533,24.5444,24.184816,0.11655886,24.0,87.0,81.973785,5685.0,145.0,12894.0
nonls_event_416,7.59213924407959,46.184303283691406,0,1259.7,6.2154593,47.816376,0.9607746,28.735764,9.0,43.52944,27.734793,29.44406,0.11593312,29.0,0.0,66.56082,5433.0,154.0,12860.0
nonls_event_417,9.025566101074219,46.70591735839844,0,2346.7,45.825405,293.12326,1.1464198,43.35898,8.0,39.755028,16.885992,25.145176,0.10210093,32.0,0.0,96.79297,5651.0,217.0,13401.0
nonls_event_418,8.601848602294922,46.30531311035156,0,609.8,50.105125,69.63622,1.1380341,42.31808,9.0,36.850025,20.831894,22.466072,0.113959126,23.0,70.0,169.23044,5490.0,177.0,12828.0
nonls_event_419,9.479000091552734,46.78464126586914,0,1967.9,31.80114,304.98514,1.109073,57.495644,9.0,30.157501,12.346855,26.07028,0.10287065,27.0,79.0,102.238884,5628.0,162.0,12942.0
nonls_event_420,7.39346981048584,46.32331085205078,0,2366.6,28.630108,119.61358,1.1680303,34.94841,9.0,45.677673,19.373919,36.47675,0.11494851,31.0,0.0,71.81978,5610.0,159.0,12854.0
nonls_event_421,8.829566955566406,46.459617614746094,0,700.5,45.053127,267.56238,1.1118261,44.032402,9.0,35.696167,20.271431,21.11142,0.110500775,25.0,81.0,205.63094,5611.0,188.0,13082.0
nonls_event_422,7.570101737976074,46.654632568359375,0,796.4,35.811302,32.045506,1.0050737,21.705353,9.0,51.043907,27.250738,12.90121,0.1106087,24.0,0.0,89.50439,5301.0,112.0,12219.0
nonls_event_423,7.934385299682617,46.740779876708984,0,1673.0,49.227486,100.4116,1.0447495,45.786667,6.0,32.036743,22.176586,34.296886,0.131329,26.0,0.0,76.145966,5707.0,143.0,12714.0
nonls_event_424,10.412580490112305,46.87731170654297,0,1952.8,24.428188,74.948235,1.1638671,48.55976,9.0,38.283165,13.157074,31.682642,0.094639964,26.0,74.0,72.13139,5584.0,148.0,12762.0
nonls_event_425,7.400481700897217,46.09455490112305,0,1828.5,40.239376,83.19594,1.1646138,34.95027,6.0,39.844223,25.205507,28.611822,0.10031304,27.0,0.0,56.421955,5431.0,186.0,13223.0
nonls_event_426,9.498700141906738,46.7155876159668,0,1703.0,37.52747,288.90912,1.1113575,52.880608,9.0,32.899292,14.2200985,31.886911,0.11497185,18.0,50.0,91.30056,5752.0,163.0,12846.0
nonls_event_427,7.919693946838379,46.79656219482422,0,1390.5,35.117065,47.13957,0.994863,37.41957,6.0,36.268784,26.311644,30.703068,0.11970579,24.0,47.0,82.61764,5789.0,160.0,12971.0
nonls_event_428,8.712702751159668,47.10336685180664,0,1109.3,24.592985,80.536446,0.97255456,39.689465,9.0,37.001175,23.30936,22.884516,0.11990355,20.0,77.0,132.34534,5669.0,140.0,12584.0
nonls_event_429,7.542722225189209,46.07588577270508,0,2058.4,23.58563,243.76457,1.1022763,41.832375,5.0,40.281868,17.885756,28.384119,0.122493565,24.0,77.0,70.72984,5701.0,197.0,13352.0
nonls_event_430,7.643559455871582,46.12694549560547,0,2089.9,26.045298,319.2284,1.0979359,32.800903,9.0,47.502197,19.696901,25.393204,0.10797876,26.0,45.0,71.653786,5645.0,177.0,12972.0
nonls_event_431,7.805500507354736,46.31925964355469,0,985.7,28.320494,181.2409,1.2625895,42.31789,9.0,34.555557,23.126549,25.533794,0.102570556,29.0,0.0,69.86685,5094.0,138.0,12414.0
nonls_event_432,9.635598182678223,46.71018981933594,0,2158.6,37.726032,261.66248,1.1575421,44.638817,8.0,41.238403,14.122782,35.971638,0.076007426,26.0,0.0,83.63924,5579.0,163.0,13080.0
nonls_event_433,8.085640907287598,46.192176818847656,0,1758.0,28.060242,202.9465,1.0923848,36.2452,9.0,46.00801,17.746786,30.519878,0.11151239,29.0,47.0,82.895424,5464.0,183.0,13111.0
nonls_event_434,7.202145576477051,47.14677810668945,0,784.3,29.785141,318.87665,1.1127993,29.197586,3.0,45.794132,25.008282,10.654247,0.11289747,25.0,83.0,85.64721,5524.0,114.0,12217.0
nonls_event_435,10.025925636291504,46.490882873535156,0,2393.8,31.225182,84.91076,1.2221863,30.889008,9.0,53.15726,15.953732,26.839712,0.10620716,26.0,0.0,92.669205,5430.0,179.0,13071.0
nonls_event_436,9.196521759033203,46.75112533569336,0,1213.2,18.050613,106.047325,0.9635344,41.75783,6.0,35.314445,22.927723,14.827343,0.10959408,18.0,89.0,94.05671,5548.0,146.0,12784.0
nonls_event_437,8.550094604492188,46.91780090332031,0,1099.6,32.450348,189.2591,0.9899563,39.694134,9.0,35.933563,24.372303,31.054338,0.11787533,23.0,0.0,98.68518,5599.0,148.0,12681.0
nonls_event_438,7.606163024902344,46.2353630065918,0,2239.4,17.861969,227.53476,1.1055616,52.1265,9.0,33.297592,14.575909,27.676346,0.10411062,26.0,0.0,62.763397,5555.0,204.0,13385.0
nonls_event_439,9.6536283493042,46.480987548828125,0,1932.9,20.830507,269.068,1.0786566,30.309189,9.0,47.42511,22.265701,28.713337,0.10403398,24.0,54.0,102.31527,5656.0,189.0,13298.0
nonls_event_440,7.970780372619629,47.43693923950195,0,632.4,18.043776,234.75839,1.2007154,21.30127,3.0,47.032963,31.665768,19.54232,0.122299284,23.0,79.0,88.7429,5280.0,109.0,12160.0
nonls_event_441,7.2201762199401855,46.121097564697266,0,2298.5,21.130417,149.89001,1.0966284,52.630447,6.0,30.653435,16.716118,30.22785,0.099551514,26.0,0.0,63.625996,5598.0,174.0,13125.0
nonls_event_442,7.513339042663574,46.57522964477539,0,1915.5,50.329327,232.66289,1.0859883,48.856636,6.0,35.35798,15.785382,31.091389,0.104993194,32.0,0.0,85.24754,5739.0,178.0,12903.0
nonls_event_443,6.854557514190674,46.35569763183594,0,859.7,38.17406,53.049683,1.0523854,43.287224,9.0,34.201828,22.510952,31.253475,0.1281711,24.0,67.0,130.67377,5817.0,160.0,12783.0
